state,city,latitude,longitude                                                                                                 
WY,Arrowhead Springs CDP,41.508174,-109.155085
WY,Arvada CDP,44.662179,-106.141976
WY,Atlantic City CDP,42.501195,-108.732896
WY,Auburn CDP,42.79694,-111.021506
WY,Baggs town,41.034658,-107.657281
WY,Bairoil town,42.237202,-107.561048
WY,Bar Nunn town,42.921992,-106.347429
WY,Basin town,44.380564,-108.047094
WY,Bear River town,41.385854,-111.026996
WY,Bedford CDP,42.89468,-110.928565
WY,Bessemer Bend CDP,42.756119,-106.517515
WY,Beulah CDP,44.545961,-104.08279
WY,Big Horn CDP,44.679076,-106.997071
WY,Big Piney town,42.540168,-110.119343
WY,Bondurant CDP,43.194859,-110.402577
WY,Boulder CDP,42.746142,-109.706729
WY,Boulder Flats CDP,42.915575,-108.799297
WY,Brookhurst CDP,42.860985,-106.228789
WY,Buffalo city,44.338545,-106.715344
WY,Burlington town,44.447065,-108.432023
WY,Burns town,41.190871,-104.359035
WY,Byron town,44.796737,-108.508463
WY,Carpenter CDP,41.045607,-104.36437
WY,Carter CDP,41.440444,-110.430327
WY,Casper city,42.842101,-106.320524
WY,Casper Mountain CDP,42.741555,-106.308146
WY,Centennial CDP,41.306841,-106.137612
WY,Cheyenne city,41.135259,-104.790749
WY,Chugcreek CDP,42.053475,-104.907902
WY,Chugwater town,41.755749,-104.822936
WY,Clearmont town,44.63985,-106.381297
WY,Clearview Acres CDP,41.584203,-109.280028
WY,Cody city,44.523372,-109.05778
WY,Cokeville town,42.079308,-110.951869
WY,Cora CDP,42.957661,-109.99159
WY,Cowley town,44.883452,-108.469272
WY,Crowheart CDP,43.33978,-109.229756
WY,Daniel CDP,42.865738,-110.076474
WY,Dayton town,44.873351,-107.262432
WY,Deaver town,44.889024,-108.596018
WY,Diamondville town,41.77701,-110.535188
WY,Dixon town,41.034896,-107.536144
WY,Douglas city,42.753809,-105.397419
WY,Dubois town,43.545964,-109.647628
WY,East Thermopolis town,43.644094,-108.197883
WY,Eden CDP,42.060165,-109.439152
WY,Edgerton town,43.413394,-106.247359
WY,Elk Mountain town,41.688298,-106.413501
WY,El Rancho CDP,42.26798,-105.04767
WY,Encampment town,41.208758,-106.794819
WY,Esterbrook CDP,42.406113,-105.385914
WY,Ethete CDP,43.00083,-108.723027
WY,Etna CDP,43.033434,-111.012948
WY,Evanston city,41.260088,-110.963739
WY,Evansville town,42.875952,-106.267876
WY,Fairview CDP,42.687079,-110.986632
WY,Farson CDP,42.154423,-109.424802
WY,Fontenelle CDP,42.003262,-110.062193
WY,Fort Bridger CDP,41.318335,-110.389387
WY,Fort Laramie town,42.213071,-104.517389
WY,Fort Washakie CDP,43.006905,-108.920417
WY,Fox Farm-College CDP,41.110562,-104.786988
WY,Fox Park CDP,41.080132,-106.153386
WY,Frannie town,44.971029,-108.62054
WY,Freedom CDP,42.985342,-111.029605
WY,Garland CDP,44.77772,-108.654155
WY,Gillette city,44.27258,-105.498936
WY,Glendo town,42.504863,-105.024987
WY,Glenrock town,42.856473,-105.862355
WY,Granger town,41.597934,-109.965232
WY,Green River city,41.512922,-109.470796
WY,Greybull town,44.486533,-108.055744
WY,Grover CDP,42.801989,-110.940544
WY,Guernsey town,42.264791,-104.742889
WY,Hanna town,41.869797,-106.559644
WY,Hartrandt CDP,42.883584,-106.349223
WY,Hartville town,42.327626,-104.7245
WY,Hawk Springs CDP,41.785252,-104.265083
WY,Hillsdale CDP,41.207977,-104.47439
WY,Hill View Heights CDP,43.814571,-104.150664
WY,Hoback CDP,43.307625,-110.744868
WY,Homa Hills CDP,42.99002,-106.384995
WY,Hudson town,42.902698,-108.581993
WY,Hulett town,44.683044,-104.59806
WY,Huntley CDP,41.931621,-104.144008
WY,Hyattville CDP,44.249778,-107.614964
WY,Jackson town,43.471936,-110.775267
WY,James Town CDP,41.563972,-109.536499
WY,Jeffrey City CDP,42.483044,-107.829134
WY,Johnstown CDP,43.113834,-108.689948
WY,Kaycee town,43.710039,-106.637276
WY,Kelly CDP,43.621897,-110.632051
WY,Kemmerer city,41.778484,-110.552817
WY,Kirby town,43.803284,-108.180972
WY,La Barge town,42.260779,-110.197203
WY,LaGrange town,41.638571,-104.162999
WY,Lakeview North CDP,42.096984,-104.958621
WY,Lance Creek CDP,43.04474,-104.663835
WY,Lander city,42.831276,-108.759894
WY,Laramie city,41.305955,-105.608637
WY,Lingle town,42.138665,-104.346105
WY,Little America CDP,41.549363,-109.884876
WY,Lonetree CDP,41.034403,-110.144045
WY,Lost Springs town,42.765165,-104.925492
WY,Lovell town,44.835801,-108.391889
WY,Lucerne CDP,43.718022,-108.18471
WY,Lusk town,42.761259,-104.458403
WY,Lyman town,41.327447,-110.297818
WY,McKinnon CDP,41.031441,-109.9383
WY,Mammoth CDP,44.97321,-110.692943
WY,Manderson town,44.269757,-107.964202
WY,Manville town,42.779448,-104.617446
WY,Marbleton town,42.557414,-110.100459
WY,Meadow Acres CDP,42.859353,-106.094617
WY,Medicine Bow town,41.899537,-106.201916
WY,Meeteetse town,44.157013,-108.853443
WY,Midwest town,43.410768,-106.277289
WY,Mills town,42.849392,-106.387628
WY,Moorcroft town,44.264483,-104.947564
WY,Moose Wilson Road CDP,43.531488,-110.834831
WY,Mountain View CDP,42.874437,-106.414114
WY,Mountain View town,41.27237,-110.334101
WY,Newcastle city,43.850271,-104.196487
WY,Nordic CDP,43.079317,-110.991324
WY,North Rock Springs CDP,41.669074,-109.287932
WY,Oakley CDP,41.750972,-110.526057
WY,Opal town,41.768055,-110.324078
WY,Orin CDP,42.651705,-105.177769
WY,Osage CDP,43.98482,-104.434645
WY,Osmond CDP,42.677715,-110.94076
WY,Owl Creek CDP,43.781866,-108.56782
WY,Parkman CDP,44.957086,-107.313456
WY,Pavillion town,43.244011,-108.689024
WY,Pine Bluffs town,41.180212,-104.074782
WY,Pinedale town,42.867585,-109.870527
WY,Pine Haven town,44.353395,-104.810453
WY,Point of Rocks CDP,41.683121,-108.775444
WY,Powder Horn CDP,44.691195,-106.972716
WY,Powder River CDP,43.052119,-106.990566
WY,Powell city,44.761783,-108.757581
WY,Purple Sage CDP,41.551396,-109.320193
WY,Rafter J Ranch CDP,43.430513,-110.791464
WY,Ralston CDP,44.706865,-108.885417
WY,Ranchester town,44.9076,-107.167323
WY,Ranchettes CDP,41.218592,-104.772851
WY,Rawlins city,41.78513,-107.224653
WY,Red Butte CDP,42.806204,-106.434625
WY,Reliance CDP,41.668198,-109.197696
WY,Riverside town,41.215414,-106.781343
WY,Riverton city,43.026256,-108.381303
WY,Robertson CDP,41.181571,-110.42739
WY,Rock River town,41.731739,-105.975146
WY,Rock Springs city,41.594704,-109.220922
WY,Rolling Hills town,42.903561,-105.843369
WY,Ryan Park CDP,41.313153,-106.489613
WY,Saratoga town,41.452392,-106.81173
WY,Shell CDP,44.534519,-107.784481
WY,Sheridan city,44.796219,-106.964166
WY,Shoshoni town,43.238066,-108.106792
WY,Sinclair town,41.776084,-107.11994
WY,Slater CDP,41.877633,-104.788709
WY,Sleepy Hollow CDP,44.232692,-105.430895
WY,Smoot CDP,42.618389,-110.91549
WY,South Greeley CDP,41.093131,-104.806622
WY,South Park CDP,43.4255,-110.798549
WY,Star Valley Ranch town,42.979688,-110.963521
WY,Story CDP,44.573079,-106.914173
WY,Sundance town,44.404823,-104.366209
WY,Superior town,41.759508,-108.964235
WY,Table Rock CDP,41.621985,-108.404046
WY,Taylor CDP,42.069202,-110.986308
WY,Ten Sleep town,44.035013,-107.448279
WY,Teton Village CDP,43.590679,-110.841978
WY,Thayne town,42.919543,-110.996538
WY,Thermopolis town,43.647615,-108.214538
WY,Torrington city,42.06505,-104.173528
WY,Turnerville CDP,42.862419,-110.900728
WY,Upton town,44.104017,-104.636538
WY,Urie CDP,41.308856,-110.335196
WY,Van Tassell town,42.664277,-104.091328
WY,Veteran CDP,41.962665,-104.38625
WY,Vista West CDP,42.862325,-106.436486
WY,Wamsutter town,41.667977,-107.979142
WY,Warren AFB CDP,41.147053,-104.86163
WY,Washam CDP,41.005604,-109.699135
WY,Westview Circle CDP,42.061641,-105.06758
WY,Wheatland town,42.051662,-104.959465
WY,Whiting CDP,42.00888,-104.971051
WY,Wilson CDP,43.480905,-110.920701
WY,Woods Landing-Jelm CDP,41.101461,-106.028802
WY,Worland city,44.020402,-107.961653
WY,Wright town,43.749153,-105.494834
WY,Yoder town,41.916978,-104.295389
WY,Y-O Ranch CDP,42.035162,-104.922969
PR,Aceitunas comunidad,18.445534,-67.066912
PR,Adjuntas zona urbana,18.163777,-66.723537
PR,Aguada zona urbana,18.380342,-67.188389
PR,Aguadilla zona urbana,18.438398,-67.154796
PR,Aguas Buenas zona urbana,18.258177,-66.106426
PR,Aguas Claras comunidad,18.244671,-65.666201
PR,Aguilita comunidad,18.028544,-66.534059
PR,Aibonito zona urbana,18.139723,-66.265701
PR,Alianza comunidad,18.453417,-66.855606
PR,Añasco zona urbana,18.285525,-67.14012
PR,Animas comunidad,18.445744,-66.636436
PR,Anon Raices comunidad,18.139059,-66.58577
PR,Antón Ruíz comunidad,18.188269,-65.807881
PR,Arecibo zona urbana,18.454857,-66.735446
PR,Arroyo zona urbana,17.969618,-66.059899
PR,Bairoa La Veinticinco comunidad,18.263567,-66.021499
PR,Bajadero comunidad,18.420412,-66.671979
PR,Bajandas comunidad,18.160142,-65.783104
PR,Barahona comunidad,18.352202,-66.44428
PR,Barceloneta zona urbana,18.452974,-66.538085
PR,Barranquitas zona urbana,18.184765,-66.310174
PR,Bartolo comunidad,18.362003,-65.841366
PR,Bayamón zona urbana,18.380055,-66.163253
PR,Bayamón comunidad,18.178136,-66.109726
PR,Benítez comunidad,18.272533,-65.878831
PR,Betances comunidad,18.029568,-67.133546
PR,Boquerón comunidad,18.034077,-67.171443
PR,Boquerón comunidad,18.200145,-65.843879
PR,Breñas comunidad,18.473299,-66.334609
PR,Brisas del Campanero comunidad,18.431598,-66.226068
PR,Buena Vista comunidad,17.996468,-66.05155
PR,Buena Vista comunidad,18.115311,-65.799057
PR,Búfalo comunidad,18.416531,-66.57501
PR,Cabán comunidad,18.445009,-67.136271
PR,Cabo Rojo zona urbana,18.086717,-67.148266
PR,Cacao comunidad,18.452026,-66.956314
PR,Caguas zona urbana,18.232149,-66.039035
PR,Calzada comunidad,18.005465,-66.564253
PR,Cambalache comunidad,18.358273,-65.886691
PR,Campanilla comunidad,18.422435,-66.239169
PR,Campanillas comunidad,18.438623,-66.21596
PR,Campo Rico comunidad,18.339008,-65.894341
PR,Camuy zona urbana,18.48258,-66.847372
PR,Candelaria comunidad,18.406406,-66.218021
PR,Candelaria Arenas comunidad,18.417251,-66.220527
PR,Candelero Abajo comunidad,18.094167,-65.816456
PR,Candelero Arriba comunidad,18.101667,-65.834242
PR,Caño Martin Peña comunidad,18.430367,-66.05007
PR,Canóvanas zona urbana,18.369209,-65.900894
PR,Canovanillas comunidad,18.334528,-65.903963
PR,Capitanejo comunidad,18.013122,-66.535641
PR,Carolina zona urbana,18.409287,-65.979697
PR,Carrizales comunidad,18.481088,-66.78791
PR,Cataño zona urbana,18.438069,-66.138834
PR,Cayey zona urbana,18.115296,-66.162877
PR,Cayuco comunidad,18.29229,-66.734847
PR,Ceiba zona urbana,18.264971,-65.648816
PR,Ceiba comunidad,18.442643,-66.345568
PR,Celada comunidad,18.266689,-65.962541
PR,Central Aguirre comunidad,17.956697,-66.228318
PR,Cerrillos Hoyos comunidad,18.065478,-66.568893
PR,Ciales zona urbana,18.334053,-66.471897
PR,Cidra zona urbana,18.177505,-66.158486
PR,Coamo zona urbana,18.078302,-66.363161
PR,Coco comunidad,18.001277,-66.2607
PR,Comerío zona urbana,18.219489,-66.225053
PR,Comunas comunidad,18.084569,-65.843537
PR,Coquí comunidad,17.979286,-66.225551
PR,Corazón comunidad,17.994008,-66.083355
PR,Corcovado comunidad,18.461022,-66.777761
PR,Corozal zona urbana,18.340988,-66.312464
PR,Corral Viejo comunidad,18.075455,-66.652336
PR,Coto Laurel comunidad,18.04912,-66.551703
PR,Coto Norte comunidad,18.432826,-66.440826
PR,Culebra zona urbana,18.310331,-65.302701
PR,Daguao comunidad,18.22165,-65.679774
PR,Del Carmen comunidad,18.467795,-66.848909
PR,Dorado zona urbana,18.468976,-66.271108
PR,Duque comunidad,18.237407,-65.742358
PR,El Combate comunidad,17.983103,-67.208935
PR,El Mangó comunidad,18.23446,-65.875112
PR,El Negro comunidad,18.036932,-65.849446
PR,El Ojo comunidad,18.003807,-66.391842
PR,El Paraiso comunidad,18.064841,-66.602092
PR,El Tumbao comunidad,18.000925,-66.902147
PR,El Veintiséis comunidad,18.439347,-66.203439
PR,Emajagua comunidad,18.001517,-65.882959
PR,Esperanza comunidad,18.102317,-65.479735
PR,Espino comunidad,18.279328,-67.119838
PR,Fajardo zona urbana,18.333339,-65.657626
PR,Ferrer comunidad,18.405378,-67.067185
PR,Florida zona urbana,18.364524,-66.561275
PR,Fránquez comunidad,18.340069,-66.42764
PR,Frontón comunidad,18.309652,-66.560254
PR,Fuig comunidad,17.986287,-66.91711
PR,Galateo comunidad,18.364048,-66.261809
PR,Garrochales comunidad,18.457199,-66.567551
PR,G. L. García comunidad,18.125902,-66.102608
PR,Guánica zona urbana,17.968376,-66.929167
PR,Guayabal comunidad,18.076043,-66.501662
PR,Guayama zona urbana,17.973819,-66.111498
PR,Guayanilla zona urbana,18.021827,-66.791046
PR,Guaynabo zona urbana,18.38399,-66.114942
PR,Gurabo zona urbana,18.252607,-65.978641
PR,Hacienda San José comunidad,18.240611,-66.071847
PR,Hatillo zona urbana,18.483817,-66.822157
PR,Hato Arriba comunidad,18.351982,-67.033598
PR,Hato Candal comunidad,18.37318,-65.790598
PR,Hato Viejo comunidad,18.35978,-66.481138
PR,Honduras comunidad,18.141188,-66.200504
PR,Hormigueros zona urbana,18.143559,-67.120577
PR,H. Rivera Colón comunidad,18.34925,-66.276327
PR,Humacao zona urbana,18.151768,-65.820599
PR,Imbéry comunidad,18.437106,-66.556498
PR,Indios comunidad,17.997254,-66.81937
PR,Ingenio comunidad,18.445238,-66.22389
PR,Isabela zona urbana,18.501749,-67.023722
PR,Isleta comunidad,18.375818,-67.112322
PR,Jagual comunidad,18.161046,-65.999119
PR,Jaguas comunidad,18.307374,-66.477703
PR,Jauca comunidad,17.96257,-66.366984
PR,Jayuya zona urbana,18.219801,-66.598311
PR,Jobos comunidad,17.960716,-66.165519
PR,Juana Díaz zona urbana,18.053257,-66.504319
PR,Juncal comunidad,18.312385,-66.921834
PR,Juncos zona urbana,18.225798,-65.915876
PR,La Alianza comunidad,18.395048,-66.597489
PR,La Dolores comunidad,18.372611,-65.854682
PR,La Fermina comunidad,18.173372,-65.851922
PR,Lajas zona urbana,18.042876,-67.057126
PR,La Liga comunidad,18.289316,-66.050756
PR,La Luisa comunidad,18.448833,-66.507839
PR,Lamboglia comunidad,17.98476,-65.985828
PR,La Parguera comunidad,17.974853,-67.045919
PR,La Pica comunidad,18.465222,-66.861947
PR,La Playa comunidad,18.285582,-67.188791
PR,La Plena comunidad,18.041189,-66.206306
PR,Lares zona urbana,18.296758,-66.883392
PR,Las Carolinas comunidad,18.253768,-66.064316
PR,Las Croabas comunidad,18.368748,-65.631596
PR,Las Gaviotas comunidad,18.436804,-66.190702
PR,Las Marías comunidad,18.292779,-67.145107
PR,Las Marías zona urbana,18.254593,-66.986945
PR,Las Ochenta comunidad,17.983895,-66.317691
PR,Las Ollas comunidad,18.014654,-66.42116
PR,Las Piedras zona urbana,18.17867,-65.871079
PR,Lassalle comunidad,18.385599,-67.061621
PR,La Yuca comunidad,18.072734,-66.607733
PR,Liborio Negrón Torres comunidad,18.043095,-66.942801
PR,Lluveras comunidad,18.038008,-66.90376
PR,Loíza zona urbana,18.433056,-65.878011
PR,Lomas comunidad,18.268759,-65.909583
PR,Lomas Verdes comunidad,18.38226,-67.120054
PR,Los Héroes comunidad,18.391074,-67.118732
PR,Los Llanos comunidad,18.057963,-66.409135
PR,Los Panes comunidad,18.184869,-66.076127
PR,Los Prados comunidad,18.23301,-66.062138
PR,Luis Lloréns Torres comunidad,18.056544,-66.526735
PR,Luis M. Cintrón comunidad,18.301384,-65.637833
PR,Luquillo zona urbana,18.375668,-65.72092
PR,Luyando comunidad,18.357471,-67.155343
PR,Magas Arriba comunidad,18.023424,-66.766443
PR,Maguayo comunidad,18.009988,-67.085439
PR,Manatí zona urbana,18.431295,-66.477145
PR,Mansión del Mar comunidad,18.446857,-66.178596
PR,Mansión del Sol comunidad,18.437018,-66.193697
PR,María Antonia comunidad,17.978262,-66.889853
PR,Mariano Colón comunidad,18.028675,-66.33563
PR,Maricao zona urbana,18.181836,-66.977403
PR,Martorell comunidad,18.07304,-65.897671
PR,Marueño comunidad,18.05842,-66.656864
PR,Maunabo zona urbana,18.006268,-65.90122
PR,Mayagüez zona urbana,18.201221,-67.14178
PR,Miranda comunidad,18.387052,-66.372629
PR,Moca zona urbana,18.394248,-67.113821
PR,Monserrate comunidad,18.43711,-66.356638
PR,Monte Grande comunidad,18.089403,-67.120036
PR,Monte Verde comunidad,18.098242,-66.619961
PR,Mora comunidad,18.462709,-67.032097
PR,Morovis zona urbana,18.326856,-66.406065
PR,Mucarabones comunidad,18.390653,-66.21773
PR,Naguabo zona urbana,18.211673,-65.737047
PR,Naranjito zona urbana,18.302821,-66.249638
PR,Olimpo comunidad,18.003243,-66.110063
PR,Orocovis zona urbana,18.225851,-66.390193
PR,Pabellones comunidad,18.441212,-66.215608
PR,Pájaros comunidad,18.360935,-66.218414
PR,Pajonal comunidad,18.384657,-66.555982
PR,Palmarejo comunidad,18.068197,-66.326629
PR,Palmarejo comunidad,18.31481,-66.292326
PR,Palmarejo comunidad,18.040914,-67.076486
PR,Palmas comunidad,17.988396,-66.025126
PR,Palmas del Mar comunidad,18.090916,-65.801639
PR,Palma Sola comunidad,18.323943,-65.87151
PR,Palmer comunidad,18.370372,-65.773386
PR,Palomas comunidad,18.235272,-66.253439
PR,Palomas comunidad,18.013385,-66.86843
PR,Palo Seco comunidad,18.009288,-65.936985
PR,Parcelas de Navarro comunidad,18.230106,-66.004162
PR,Parcelas La Milagrosa comunidad,18.171508,-66.186848
PR,Parcelas Mandry comunidad,18.081023,-66.562711
PR,Parcelas Nuevas comunidad,18.139985,-66.170236
PR,Parcelas Peñuelas comunidad,18.009007,-66.353437
PR,Parcelas Viejas Borinquen comunidad,18.173854,-66.04062
PR,Pastos comunidad,18.119292,-66.26009
PR,Patillas zona urbana,18.006914,-66.013453
PR,Peña Pobre comunidad,18.217437,-65.822196
PR,Peñuelas zona urbana,18.059634,-66.72114
PR,Piedra Aguza comunidad,18.035105,-66.494389
PR,Piedra Gorda comunidad,18.434194,-66.886085
PR,Piñas comunidad,18.190153,-66.233168
PR,Playa Fortuna comunidad,18.378224,-65.743837
PR,Playita comunidad,17.961086,-66.288982
PR,Playita comunidad,18.040482,-65.907109
PR,Playita Cortada comunidad,17.973425,-66.438989
PR,Pole Ojea comunidad,17.97471,-67.181189
PR,Ponce zona urbana,17.999711,-66.62368
PR,Potala Pastillo comunidad,17.992035,-66.496718
PR,Pueblito del Carmen comunidad,18.031545,-66.165577
PR,Pueblito del Río comunidad,18.227979,-65.861538
PR,Puerto Real comunidad,18.076433,-67.18733
PR,Punta Santiago comunidad,18.16093,-65.758798
PR,Quebrada comunidad,18.360396,-66.835453
PR,Quebrada del Agua comunidad,18.038629,-66.683928
PR,Quebrada Prieta comunidad,18.294274,-65.903756
PR,Quebradillas zona urbana,18.471343,-66.934902
PR,Rafael Capó comunidad,18.398508,-66.793978
PR,Rafael González comunidad,18.425379,-66.78436
PR,Rafael Hernández comunidad,18.471859,-67.078583
PR,Ramos comunidad,18.33891,-65.711101
PR,Rincón comunidad,18.14991,-66.156897
PR,Rincón zona urbana,18.338814,-67.251634
PR,Río Blanco comunidad,18.212326,-65.792979
PR,Río Cañas Abajo comunidad,18.039737,-66.468243
PR,Río Grande zona urbana,18.378897,-65.838892
PR,Río Lajas comunidad,18.396452,-66.263465
PR,Rodríguez Hevia comunidad,18.202034,-66.182221
PR,Rosa Sánchez comunidad,18.061788,-65.913635
PR,Sabana comunidad,18.464311,-66.351671
PR,Sabana Eneas comunidad,18.080974,-67.085196
PR,Sabana Grande zona urbana,18.082648,-66.964025
PR,Sabana Hoyos comunidad,18.421309,-66.608386
PR,Sabana Seca comunidad,18.427287,-66.180888
PR,Salinas zona urbana,17.977857,-66.296187
PR,San Antonio comunidad,18.492693,-67.100851
PR,San Antonio comunidad,18.447078,-66.299399
PR,San Antonio comunidad,18.437042,-66.934719
PR,San Germán zona urbana,18.082963,-67.045999
PR,San Isidro comunidad,18.392138,-65.884329
PR,San José comunidad,18.403919,-66.249038
PR,San Juan zona urbana,18.404559,-66.063746
PR,San Lorenzo zona urbana,18.187061,-65.967354
PR,San Sebastián zona urbana,18.335498,-66.994756
